"State_FIPS_Code","County_FIPS_Code","CHSI_County_Name","CHSI_State_Name","CHSI_State_Abbr","Strata_ID_Number","No_Exercise","CI_Min_No_Exercise","CI_Max_No_Exercise","Few_Fruit_Veg","CI_Min_Fruit_Veg","CI_Max_Fruit_Veg","Obesity","Relative_Obesity","Obesity_Indicator","CI_Min_Obesity","CI_Max_Obesity","CI_Length_Obesity","Relative_CI_Length_Obesity","High_Blood_Pres","CI_Min_High_Blood_Pres","CI_Max_High_Blood_Pres","Smoker","CI_Min_Smoker","CI_Max_Smoker","Diabetes","CI_Min_Diabetes","CI_Max_Diabetes","Uninsured","Elderly_Medicare","Disabled_Medicare","Elderly_Disabled_Medicare_Ratio","Prim_Care_Phys_Rate","Prim_Care_Phys_PCT","Dentist_Rate","Community_Health_Center_Ind","HPSA_Ind"
"19","083","Hardin","Iowa","IA","55","26.4","19.9","32.8","81.4","74.9","87.8","27.5","1.1389432558208845","1","20.8","34.2","13.400000000000002","1.1548724864464799","27.7","20.9","34.5","22.8","16.1","29.4","8.4","4.5","12.2","1655","3889","338","11.505917159763314","44.4","0.0444","38.9","2","2"
"19","085","Harrison","Iowa","IA","40","33.4","26.5","40.4","79.8","72.8","86.7","30.8","1.2756164465193907","1","23.9","37.6","13.700000000000003","1.180727840620655","31.2","24.1","38.2","28.3","21.5","35.2","8.8","5.1","12.5","1259","2641","333","7.930930930930931","25.2","0.0252","37.8","2","2"
"19","087","Henry","Iowa","IA","55","27.6","19.9","35.4","76.8","68.7","85","31","1.283899670198088","1","23","39","16","1.3789522226226623","25","17.4","32.6","18.4","11.3","25.5","8.4","4.2","12.6","1591","2946","396","7.4393939393939394","44.5","0.0445","59.3","2","2"
"19","089","Howard","Iowa","IA","40","","","","84","74.6","93.5","18.1","0.7496317429221095","0","8.9","27.4","18.5","1.5944135074074532","","","","11.6","4.5","18.8","5.1","0.8","9.4","843","1821","145","12.558620689655172","51.5","0.0515","51.5","2","2"
"19","091","Humboldt","Iowa","IA","54","","","","","","","21.5","0.8904465454599643","0","12.8","30.1","17.3","1.4909920907107537","","","","13.7","6.5","20.8","6.8","1.1","12.4","739","1993","195","10.22051282051282","30.1","0.030100000000000002","40.1","2","2"
"19","093","Ida","Iowa","IA","56","","","","","","","","","","","","","","19.4","10.5","28.4","22.2","12.6","31.7","2","0","4.5","690","1548","112","13.821428571428571","13.6","0.0136","27.1","2","2"
"19","095","Iowa","Iowa","IA","54","31.9","23.8","40","76.6","67.3","85.9","28.7","1.1886425978930686","1","20.9","36.4","15.5","1.3358599656657042","25.1","17.3","32.9","21.3","14.4","28.3","8.2","4.3","12.1","685","2623","225","11.657777777777778","37.4","0.037399999999999996","24.9","2","2"
"19","097","Jackson","Iowa","IA","40","24.4","16.7","32.1","81.2","73.1","89.3","23.4","0.969137170407589","0","16.1","30.7","14.599999999999998","1.2582939031431792","24.2","16","32.3","18","11","25","8.8","3.5","14.1","1961","3455","383","9.02088772845953","39.3","0.039299999999999995","39.3","2","2"
"19","099","Jasper","Iowa","IA","26","25.4","20.7","30.2","85","80.4","89.5","28.7","1.1886425978930686","1","23.2","34.2","11.000000000000004","0.9480296530530806","24.8","19.9","29.7","21.9","16.8","27","8.1","5.2","11","2134","5608","686","8.174927113702624","31.9","0.0319","37.2","2","2"
"19","101","Jefferson","Iowa","IA","39","21.1","13.5","28.7","","","","","","","","","","","","","","","","","6.5","1.9","11.1","1800","2053","302","6.798013245033113","43.8","0.0438","50.1","2","2"
"19","103","Johnson","Iowa","IA","11","13.2","10.7","15.7","77.4","73.8","81","16.1","0.6667995061351362","0","13.6","18.6","5.000000000000002","0.43092256956958214","15.9","13.3","18.5","17.5","14.5","20.6","3.9","2.7","5.1","9483","8428","1518","5.5520421607378125","307.5","0.3075","158","1","2"
"19","105","Jones","Iowa","IA","55","20.6","13.5","27.8","","","","19.2","0.7951894731549448","0","12.2","26.3","14.100000000000001","1.2152016461862214","22","14","30","21.1","12.4","29.9","5.2","1.8","8.7","1494","3119","303","10.293729372937294","14.6","0.0146","39","2","2"
"19","107","Keokuk","Iowa","IA","59","25.5","16.3","34.7","84.3","74.4","94.3","","","","","","","","","","","16.5","8.6","24.5","11.8","4.5","19.1","1125","2325","241","9.647302904564315","0","0","26.9","2","1"
"19","109","Kossuth","Iowa","IA","56","27.8","21.1","34.5","75.2","68.1","82.3","22.5","0.9318626638534511","0","15.4","29.5","14.1","1.2152016461862212","23.1","16.5","29.6","18.9","12.2","25.6","4.3","1.6","7.1","1410","3311","280","11.825","31","0.031","55.8","2","2"
"19","111","Lee","Iowa","IA","30","27.8","21.8","33.8","85.3","80.4","90.1","23.2","0.9608539467288917","0","17.4","28.9","11.5","0.9911219100100386","22.1","16.9","27.3","30.2","23.9","36.6","8.8","4.5","13.1","3731","5828","900","6.475555555555555","68.1","0.0681","40.9","1","2"
"19","113","Linn","Iowa","IA","11","19.9","17.5","22.2","81.9","79","84.7","21.5","0.8904465454599643","0","19.1","24","4.899999999999999","0.4223041181781902","23.5","20.9","26.1","20.7","18.2","23.2","6.2","4.9","7.6","12750","24428","3262","7.4886572654813","76.4","0.07640000000000001","53.3","2","2"
"19","115","Louisa","Iowa","IA","57","28.6","18.7","38.4","84","75","93.1","","","","","","","","","","","23.9","14.5","33.4","6.9","2.1","11.7","1430","1674","211","7.9336492890995265","8.4","0.008400000000000001","16.9","2","1"
"19","117","Lucas","Iowa","IA","59","","","","","","","","","","","","","","","","","","","","10.7","4.4","17","882","1775","216","8.217592592592593","20.7","0.0207","31","1","2"
"19","119","Lyon","Iowa","IA","56","21.7","14.5","29","79.8","70.8","88.7","17.6","0.7289236837253662","0","10.5","24.7","14.2","1.2238200975776128","25.1","16.4","33.8","18.5","10.9","26","4.8","1.2","8.3","887","2053","142","14.45774647887324","17","0.017","25.5","2","2"
"19","121","Madison","Iowa","IA","57","28.1","21.2","35.1","79.4","71.7","87.1","26.1","1.0809606900700033","1","19.2","33","13.8","1.1893462920120463","20.1","13.8","26.4","20.3","13.8","26.8","3.8","0.7","6.9","1001","1964","243","8.08230452674897","6.6","0.0066","19.8","2","2"
"19","123","Mahaska","Iowa","IA","60","30.5","23.3","37.6","88.5","83.3","93.8","20.5","0.8490304270664776","0","14.4","26.6","12.200000000000001","1.05145106974978","24.5","17.4","31.5","22.3","15.5","29","5.1","1.9","8.2","1663","3424","434","7.889400921658986","62.6","0.0626","22.4","2","2"
"19","125","Marion","Iowa","IA","26","25.4","19.8","31","81.4","76.1","86.7","22.7","0.9401458875321483","0","17.6","27.9","10.299999999999997","0.8877004933133387","28","22.3","33.7","25.8","20","31.7","7.2","4.3","10.2","1678","4870","726","6.707988980716253","54.6","0.0546","42.4","2","2"
"19","127","Marshall","Iowa","IA","26","28.7","23.9","33.4","81.5","76.9","86","27.9","1.1555097031782793","1","23.1","32.6","9.5","0.8187528821822058","25.4","20.8","30","25.9","21.3","30.5","6.9","4.6","9.3","4532","6258","858","7.293706293706293","55.8","0.055799999999999995","48.2","1","2"
"19","129","Mills","Iowa","IA","38","22.5","15.8","29.3","75.6","67","84.2","22.6","0.9360042756927998","0","15.8","29.5","13.7","1.1807278406206545","26.2","18.7","33.8","29.5","22","37","6","2.5","9.4","931","1831","573","3.195462478184991","45.8","0.0458","26.2","2","2"
"19","131","Mitchell","Iowa","IA","54","22.3","13.8","30.8","","","","20.6","0.8531720389058263","0","13.1","28.1","15.000000000000002","1.2927677087087461","28.5","20","36.9","19.3","11","27.5","4.6","1.1","8.1","937","2343","182","12.873626373626374","18.3","0.0183","36.6","2","1"
"19","133","Monona","Iowa","IA","58","","","","85.3","76.4","94.1","","","","","","","","","","","23.2","13.5","32.8","10","3.5","16.5","1019","2101","210","10.004761904761905","52.5","0.0525","52.5","2","2"
"19","135","Monroe","Iowa","IA","62","","","","","","","","","","","","","","","","","","","","11.1","3.1","19.1","714","1411","194","7.27319587628866","12.8","0.0128","25.5","1","2"
"19","137","Montgomery","Iowa","IA","60","30.8","23.3","38.4","83.5","76.8","90.1","29.1","1.2052090452504634","1","21.3","36.9","15.599999999999998","1.3444784170570956","33.3","25","41.5","26","18.3","33.7","13.2","7.5","18.9","1126","2196","313","7.015974440894569","53","0.053","44.2","2","2"
"19","139","Muscatine","Iowa","IA","48","26.7","21.7","31.7","82.9","77.8","88","25.6","1.0602526308732598","1","20.6","30.7","10.099999999999998","0.8704635905305554","23.2","18.2","28.1","22.8","17.7","27.8","5.7","3.2","8.2","4804","5515","904","6.100663716814159","42.1","0.0421","39.8","2","2"
"19","141","O'Brien","Iowa","IA","57","24.1","17.1","31","82.8","75.6","90","25.7","1.0643942427126085","1","18.1","33.2","15.100000000000001","1.3013861601001377","25.8","17.4","34.2","23.3","13.7","32.8","3.7","0.9","6.6","946","3138","327","9.596330275229358","48.6","0.048600000000000004","34.7","2","2"
"19","143","Osceola","Iowa","IA","56","","","","88.9","80.4","97.5","","","","","","","","","","","","","","13.3","4.8","21.7","653","1280","98","13.061224489795919","29.9","0.0299","14.9","2","2"
"19","145","Page","Iowa","IA","60","27.8","21.4","34.2","79.8","73.5","86","24.5","1.0146949006404244","1","18.6","30.5","11.899999999999999","1.025595715575605","30.5","23.7","37.4","28.3","21.5","35.1","5.1","2.3","7.9","1388","3193","433","7.374133949191686","67.7","0.0677","61.5","2","2"
"19","147","Palo Alto","Iowa","IA","59","","","","87.3","79.5","95.1","","","","","","","","","","","21.4","12.9","29.9","8.7","3.4","14","921","2109","214","9.855140186915888","30.9","0.030899999999999997","20.6","2","2"
"19","149","Plymouth","Iowa","IA","57","21.6","15.8","27.5","85.4","79.8","91","20.3","0.8407472033877803","0","14.2","26.4","12.2","1.0514510697497799","21.1","15.1","27.1","21.2","13.8","28.5","7.5","4.1","11","1605","3813","385","9.903896103896104","48.1","0.048100000000000004","40.1","2","2"
"19","151","Pocahontas","Iowa","IA","54","","","","","","","","","","","","","","","","","20.3","11","29.6","1.7","0","5","691","1906","159","11.9874213836478","25.2","0.0252","50.4","2","1"
"19","153","Polk","Iowa","IA","9","21.3","19.7","22.9","82.8","81.1","84.5","22.8","0.944287499371497","0","21.1","24.5","3.3999999999999986","0.2930273473073156","21.8","20.2","23.4","24","22.3","25.7","6.5","5.6","7.3","34335","41609","6931","6.003318424469773","74.3","0.07429999999999999","53.1","1","2"
"19","155","Pottawattamie","Iowa","IA","20","26.3","23.2","29.3","82.5","79.4","85.6","26.8","1.109951972945444","1","23.7","30","6.300000000000001","0.5429624376576734","28","24.6","31.5","28","24.5","31.4","8.3","6.4","10.1","8821","12089","2177","5.553054662379421","51.3","0.0513","34.5","1","2"
"19","157","Poweshiek","Iowa","IA","55","23.5","17.2","29.8","79.4","71.9","86.9","26","1.0768190782306546","1","19.4","32.6","13.200000000000003","1.1376355836636967","33.8","26.3","41.3","23","16.4","29.5","7.3","3.7","11","1311","3266","328","9.957317073170731","79.3","0.0793","42.3","2","2"
"19","159","Ringgold","Iowa","IA","61","","","","","","","","","","","","","","","","","11.4","4.2","18.6","8.1","0.9","15.2","679","1102","109","10.110091743119266","19","0.019","19","1","2"
"19","161","Sac","Iowa","IA","59","28","19.3","36.6","81.2","72.8","89.6","23.8","0.9857036177649837","0","15.4","32.3","16.9","1.456518285145187","26.1","17.1","35.1","22","14","29.9","4.9","0.8","9","1138","2461","193","12.751295336787564","37.7","0.037700000000000004","37.7","2","1"
"19","163","Scott","Iowa","IA","15","20.1","17.7","22.5","81.3","78.4","84.2","20.5","0.8490304270664776","0","18","22.9","4.899999999999999","0.4223041181781902","23.7","21","26.3","23.7","21","26.3","6.9","5.5","8.3","15478","18923","3146","6.014939605848697","72.1","0.0721","55.9","1","2"
"19","165","Shelby","Iowa","IA","56","22.9","15.7","30.1","78.7","70.1","87.3","26","1.0768190782306546","1","18.5","33.5","15","1.292767708708746","29","20.8","37.2","15.4","9.4","21.4","2.7","0.4","4.9","987","2475","247","10.020242914979757","39.6","0.0396","31.7","2","2"
"19","167","Sioux","Iowa","IA","47","21.5","16.2","26.8","83.5","78.4","88.5","17.6","0.7289236837253662","0","13.3","21.8","8.5","0.7325683682682894","16.5","12","21.1","15.8","11.2","20.4","4.3","2.1","6.4","2348","4706","370","12.718918918918918","49.6","0.0496","34.1","2","2"
"19","169","Story","Iowa","IA","17","14.8","12.4","17.1","79.9","76.5","83.3","17.2","0.7123572363679714","0","14.5","20","5.5","0.4740148265265402","15.5","12.8","18.1","16.2","13.2","19.2","4.5","3","5.9","5642","8169","851","9.599294947121034","75","0.075","37.5","2","2"
"19","171","Tama","Iowa","IA","54","22.8","16.9","28.8","80.1","73.3","86.8","25.6","1.0602526308732598","1","18","33.2","15.200000000000003","1.3100046114915294","23.9","17.5","30.3","23.3","16.9","29.7","5.2","2.5","8","1837","3263","276","11.822463768115941","27.9","0.027899999999999998","33.5","2","1"
"19","173","Taylor","Iowa","IA","61","29","19.4","38.6","85.8","77.7","94","27.3","1.1306600321421874","1","17.9","36.7","18.800000000000004","1.6202688615816285","26.2","16.8","35.6","26.2","16.6","35.9","10.6","4.5","16.7","955","1453","142","10.232394366197184","0","0","30.2","2","1"
"19","175","Union","Iowa","IA","60","23.8","17.4","30.1","78.2","70.9","85.6","28","1.159651315017628","1","21.1","35","13.899999999999999","1.1979647434034377","28.1","20.7","35.5","24.9","18","31.9","7.9","3.6","12.2","1099","2314","334","6.92814371257485","41.8","0.0418","41.8","2","2"
"19","177","Van Buren","Iowa","IA","59","","","","","","","","","","","","","","13.3","5.7","20.9","","","","10.6","2.9","18.2","859","1599","203","7.876847290640394","12.8","0.0128","12.8","2","2"
"19","179","Wapello","Iowa","IA","30","27.6","21.6","33.5","79.8","73.3","86.3","24.8","1.0271197361584705","1","19.3","30.4","11.099999999999998","0.9566481044444718","27.2","21.1","33.3","23.9","18.1","29.6","6.2","3.3","9.1","3982","6084","1212","5.01980198019802","89","0.089","44.5","1","2"
"19","181","Warren","Iowa","IA","47","21.1","17","25.2","81.7","76.5","86.8","26","1.0768190782306546","1","21.3","30.7","9.399999999999999","0.810134430790814","26.8","21.8","31.7","20.4","15.8","24.9","6.1","3.8","8.4","2789","4561","619","7.3683360258481425","16.3","0.016300000000000002","25.6","2","2"
"19","183","Washington","Iowa","IA","57","22.4","16.1","28.6","82.7","75.8","89.5","25.3","1.0478277953552138","1","18.1","32.5","14.399999999999999","1.241057000360396","23.4","16.7","30.2","21.8","15.4","28.3","4.2","1.6","6.8","2006","3710","376","9.867021276595745","46.6","0.0466","37.3","2","2"
"19","185","Wayne","Iowa","IA","61","","","","","","","","","","","","","","","","","","","","12","3.2","20.8","842","1519","164","9.262195121951219","30.3","0.0303","15.1","1","2"
"19","187","Webster","Iowa","IA","30","28.2","23.2","33.1","83","78.2","87.8","26","1.0768190782306546","1","21.1","31","9.899999999999999","0.8532266877477722","31.5","26.2","36.9","24.4","19.4","29.5","9.8","6.6","12.9","3832","6612","1080","6.122222222222222","48.7","0.0487","59","1","2"
"19","189","Winnebago","Iowa","IA","55","18.2","11.4","25","76.4","67.3","85.5","25.6","1.0602526308732598","1","17.4","33.8","16.4","1.4134260281882287","23.8","16.5","31.2","15.7","9","22.4","7.7","4","11.4","905","2270","197","11.52284263959391","35.2","0.0352","61.7","2","2"
"19","191","Winneshiek","Iowa","IA","55","29.3","21.2","37.3","78.3","70.4","86.2","19.5","0.8076143086729909","0","12.6","26.4","13.799999999999999","1.1893462920120461","19.2","12.4","26.1","13.4","6.9","19.9","4.6","1.7","7.5","1287","3182","278","11.446043165467627","75.4","0.07540000000000001","47.1","2","2"
"19","193","Woodbury","Iowa","IA","15","26.1","22.7","29.6","82.9","79.1","86.7","23","0.9525707230501944","0","19.8","26.1","6.300000000000001","0.5429624376576734","23.9","20.5","27.3","28.6","25.1","32.1","4.6","2.8","6.3","13112","13387","2292","5.8407504363001745","67.2","0.06720000000000001","43.9","1","2"
"19","195","Worth","Iowa","IA","54","25.1","15.3","34.8","","","","23.7","0.981562005925635","0","14","33.3","19.299999999999997","1.6633611185385861","22.9","13.3","32.6","17.7","8.8","26.6","8.1","2.1","14.1","556","1346","126","10.682539682539682","38.6","0.0386","25.7","2","2"
"19","197","Wright","Iowa","IA","54","29","20.6","37.4","81.2","73.1","89.4","19.3","0.7993310849942936","0","12.4","26.3","13.9","1.197964743403438","25.2","16.9","33.5","25.7","17.4","33.9","6.4","2.1","10.7","1314","2876","274","10.496350364963504","36.6","0.0366","51.3","2","2"
"20","001","Allen","Kansas","KS","43","33.1","25.6","40.6","","","","27.8","1.1513680913389306","1","20.9","34.8","13.899999999999999","1.1979647434034377","","","","26.6","19.2","34.1","8.2","4.6","11.8","1792","2405","369","6.517615176151762","14.5","0.0145","43.5","2","2"
"20","003","Anderson","Kansas","KS","58","35.3","26.1","44.6","","","","25.5","1.0561110190339111","1","17.1","33.9","16.799999999999997","1.4478998337537952","","","","21.4","13.4","29.5","10.7","4.9","16.4","1171","1624","161","10.08695652173913","36.7","0.0367","12.2","2","2"
"20","005","Atchison","Kansas","KS","40","28.8","21.7","36","81.6","74","89.3","25.4","1.0519694071945624","1","18.9","31.8","12.900000000000002","1.1117802294895216","","","","21.6","14.4","28.9","9.3","5.3","13.3","1698","2579","359","7.183844011142061","47.6","0.0476","41.7","2","2"
"20","007","Barber","Kansas","KS","82","","","","","","","14.6","0.604675328544906","0","6.9","22.2","15.299999999999999","1.3186230628829207","","","","18","8.7","27.2","3.4","0","7.6","690","1097","139","7.892086330935252","20.2","0.0202","40.3","2","2"
"20","009","Barton","Kansas","KS","31","26.5","21.9","31.1","80.8","75.2","86.5","27","1.1182351966241413","1","22.1","31.8","9.7","0.835989784964989","31.4","24","38.8","22.9","18.2","27.6","8.2","5.4","11","3707","4788","526","9.102661596958175","64","0.064","42.7","1","2"
"20","011","Bourbon","Kansas","KS","63","31.9","24.5","39.4","","","","21.2","0.8780217099419183","0","15.4","27.1","11.700000000000001","1.008358812792822","24.8","15.9","33.7","24.2","17.7","30.8","7.6","4.2","11.1","2042","2592","431","6.013921113689095","66.7","0.06670000000000001","33.3","2","2"
"20","013","Brown","Kansas","KS","43","31.9","23.5","40.3","82.1","73.9","90.3","24.9","1.031261347997819","1","17.9","32","14.100000000000001","1.2152016461862214","","","","26.7","18.5","34.9","9.4","4.8","14","1416","1928","262","7.358778625954199","97.7","0.09770000000000001","29.3","2","2"
"20","015","Butler","Kansas","KS","45","22.8","19.8","25.8","81.3","77.2","85.3","25.7","1.0643942427126085","1","22.4","29.1","6.700000000000003","0.57743624322324","21.1","16.5","25.6","21.7","18.4","24.9","6.7","5","8.4","5781","7153","949","7.53740779768177","51.3","0.0513","22.5","2","2"
"20","017","Chase","Kansas","KS","84","","","","","","","","","","","","","","","","","","","","6.1","0","14.3","382","492","54","9.11111111111111","0","0","0","1","1"
"20","019","Chautauqua","Kansas","KS","61","","","","","","","","","","","","","","","","","","","","14.9","5.3","24.5","626","847","148","5.722972972972973","24.3","0.024300000000000002","0","2","1"
"20","021","Cherokee","Kansas","KS","64","31.5","25.7","37.4","86.3","80.6","91.9","25.9","1.0726774663913057","1","20.2","31.7","11.5","0.9911219100100386","","","","23.7","18.2","29.2","7.6","4.5","10.7","3103","3179","671","4.737704918032787","13.9","0.013900000000000001","23.2","1","2"
"20","023","Cheyenne","Kansas","KS","81","","","","","","","","","","","","","","","","","12.9","3.8","22","10.4","2.6","18.2","576","749","51","14.686274509803921","33.9","0.0339","67.9","2","1"
"20","025","Clark","Kansas","KS","79","","","","","","","","","","","","","","","","","","","","7.9","0.6","15.3","306","501","37","13.54054054054054","131.4","0.13140000000000002","43.8","2","2"
"20","027","Clay","Kansas","KS","58","29.9","21.1","38.6","","","","29","1.2010674334111147","1","20.3","37.8","17.499999999999996","1.5082289934935367","","","","19.1","11.6","26.6","6.7","2.4","11","950","1705","168","10.148809523809524","92.7","0.0927","11.6","2","2"
"20","029","Cloud","Kansas","KS","58","25.3","18.1","32.4","83.7","75.7","91.6","20.7","0.8573136507451748","0","13.9","27.5","13.6","1.1721093892292629","","","","19.6","12.7","26.5","9.5","4.9","14.1","1088","2189","247","8.862348178137651","41","0.041","20.5","2","2"
"20","031","Coffey","Kansas","KS","56","16.2","9.3","23","82.9","73.4","92.3","23.8","0.9857036177649837","0","15.6","32","16.4","1.4134260281882287","","","","17","9.3","24.8","6.7","2.7","10.8","958","1366","157","8.700636942675159","34.6","0.0346","23","2","2"
"20","033","Comanche","Kansas","KS","81","","","","","","","","","","","","","","","","","","","","","","","249","449","43","10.44186046511628","0","0","0","2","2"
"20","035","Cowley","Kansas","KS","31","32.8","28.2","37.3","82.6","77.7","87.5","29.2","1.209350657089812","1","24.5","33.8","9.299999999999997","0.8015159793994222","30.4","23","37.9","23.4","19","27.7","8.4","5.8","11","4344","5431","882","6.157596371882086","59.5","0.0595","48.2","2","2"
"20","037","Crawford","Kansas","KS","50","23.8","19.9","27.8","81.2","75","87.3","23.6","0.9774203940862864","0","19.6","27.6","8","0.6894761113113311","24.1","17.8","30.3","24.8","20.6","29","7","5","9","5017","5478","1013","5.4076999012833165","60.2","0.060200000000000004","49.7","1","2"
"20","039","Decatur","Kansas","KS","81","","","","","","","","","","","","","","","","","","","","4.5","0.5","8.6","553","846","58","14.586206896551724","94","0.094","31.3","2","2"
"20","041","Dickinson","Kansas","KS","59","29.2","23.4","35","78.4","71.5","85.3","27","1.1182351966241413","1","21.1","32.8","11.699999999999996","1.0083588127928214","28.9","20.4","37.3","23.8","17.9","29.6","5.8","3.3","8.4","1913","3525","382","9.227748691099476","46.9","0.0469","41.6","2","2"
"20","043","Doniphan","Kansas","KS","62","31.9","22","41.7","","","","29.6","1.2259171044472068","1","20","39.3","19.299999999999997","1.6633611185385861","","","","21.7","11.8","31.7","9.1","3","15.2","842","1241","134","9.261194029850746","25.6","0.0256","0","1","1"
"20","045","Douglas","Kansas","KS","19","19.3","16.8","21.8","79.6","76.1","83","17","0.704074012689274","0","14.6","19.4","4.799999999999999","0.41368566678679863","14.9","11.4","18.4","19.2","16.6","21.7","3.6","2.6","4.5","11344","8170","1397","5.848246241947029","74.8","0.07479999999999999","42.8","2","2"
"20","047","Edwards","Kansas","KS","81","","","","","","","","","","","","","","","","","13.1","4.7","21.6","8.9","2.5","15.3","537","682","50","13.64","30.4","0.0304","30.4","2","1"
"20","049","Elk","Kansas","KS","87","","","","","","","","","","","","","","","","","","","","9.8","2.6","17","625","690","91","7.582417582417582","0","0","0","2","1"
"20","051","Ellis","Kansas","KS","28","21.3","16.7","25.8","81.2","75.3","87","17.2","0.7123572363679714","0","13.1","21.4","8.299999999999999","0.715331465485506","15.4","10","20.9","20.1","15.2","24.9","5","2.9","7.1","2618","3720","486","7.654320987654321","48.6","0.048600000000000004","59.8","2","2"
"20","053","Ellsworth","Kansas","KS","58","22.5","13.3","31.6","","","","21.7","0.8987297691386616","0","13","30.4","17.4","1.499610542102145","","","","12.2","5.3","19.1","4.9","0.8","9","632","1141","100","11.41","31.5","0.0315","31.5","2","2"
"20","055","Finney","Kansas","KS","29","36.3","30.6","42.1","84","78.3","89.8","23.1","0.9567123348895431","0","18.4","27.8","9.400000000000002","0.8101344307908143","25.1","17.8","32.3","20.8","16.3","25.3","5.5","2.9","8","7819","3105","502","6.185258964143427","41","0.041","25.6","1","2"
"20","057","Ford","Kansas","KS","29","27.9","23.1","32.7","83","77.6","88.5","24.9","1.031261347997819","1","20.2","29.6","9.400000000000002","0.8101344307908143","23","16.4","29.6","18.2","14","22.4","5.9","3.7","8","5719","3189","410","7.778048780487805","74.1","0.0741","32.6","1","2"
"20","059","Franklin","Kansas","KS","40","28.4","23.1","33.7","82.1","75.6","88.6","27.2","1.1265184203028384","1","21.9","32.5","10.600000000000001","0.913555847487514","35","26.5","43.4","23.5","18.6","28.4","5.5","3.1","7.9","2798","3448","617","5.588330632090762","30.5","0.0305","15.2","2","2"
"20","061","Geary","Kansas","KS","33","17.6","13.1","22","80.8","74.6","87.1","16.7","0.6916491771712281","0","12.2","21.1","8.900000000000002","0.7670421738338561","20.7","13.9","27.4","24.8","19.6","30","6.5","3.5","9.4","4807","2528","420","6.019047619047619","52.9","0.052899999999999996","89.5","1","2"
"20","063","Gove","Kansas","KS","79","","","","","","","","","","","","","","","","","","","","1","0","3.1","464","710","43","16.511627906976745","181","0.181","0","2","2"
"20","065","Graham","Kansas","KS","81","","","","","","","","","","","","","","","","","","","","8.4","0","17.1","384","642","68","9.441176470588236","73.5","0.0735","36.8","2","2"
"20","067","Grant","Kansas","KS","39","","","","","","","27.3","1.1306600321421874","1","17.4","37.2","19.800000000000004","1.706453375495545","","","","26.9","16.9","36.9","8.2","3.5","13","1368","765","83","9.216867469879517","39.8","0.039799999999999995","39.8","1","2"
"20","069","Gray","Kansas","KS","78","24.5","15.6","33.4","","","","","","","","","","","","","","18.6","10.6","26.7","4.5","0.1","9","899","769","67","11.477611940298507","34.1","0.0341","0","2","1"
"20","071","Greeley","Kansas","KS","79","","","","","","","","","","","","","","","","","","","","","","","242","257","26","9.884615384615385","74.1","0.0741","0","2","2"
"20","073","Greenwood","Kansas","KS","61","36.2","27.3","45.1","82.4","73","91.8","30.8","1.2756164465193907","1","21.8","39.8","17.999999999999996","1.5513212504504947","","","","20.1","13.1","27.1","11.9","6.3","17.4","1085","1673","252","6.638888888888889","27.3","0.0273","27.3","2","2"
"20","075","Hamilton","Kansas","KS","81","","","","","","","","","","","","","","","","","","","","","","","485","457","32","14.28125","0","0","76.8","2","1"
"20","077","Harper","Kansas","KS","58","","","","","","","24.9","1.031261347997819","1","15.6","34.2","18.6","1.603031958798845","","","","21.7","12.3","31.1","11.1","4.1","18.1","731","1352","113","11.964601769911505","49.3","0.0493","49.3","2","2"
"20","079","Harvey","Kansas","KS","27","25","20.7","29.2","82.4","77.4","87.4","24.7","1.0229781243191218","1","20.5","28.9","8.399999999999999","0.7239499168768976","27.2","21.1","33.3","12.8","9.5","16.1","7.9","5.3","10.6","3453","5569","601","9.266222961730449","103.4","0.1034","35.5","2","2"
"20","081","Haskell","Kansas","KS","38","","","","","","","","","","","","","","","","","15.7","5.8","25.6","5.6","0","11.4","786","440","39","11.282051282051283","47.3","0.047299999999999995","0","2","1"
"20","083","Hodgeman","Kansas","KS","79","","","","","","","","","","","","","","","","","","","","","","","271","358","26","13.76923076923077","47.4","0.0474","0","2","1"
"20","085","Jackson","Kansas","KS","40","31","23.8","38.1","82.3","74.4","90.2","26.9","1.1140935847847926","1","19.3","34.4","15.099999999999998","1.3013861601001373","","","","26.4","19","33.9","8.9","4.9","13","1373","1799","256","7.02734375","51.7","0.0517","22.2","2","1"
"20","087","Jefferson","Kansas","KS","38","26.3","20.7","31.8","83.5","77","90.1","25.1","1.0395445716765166","1","19.5","30.7","11.2","0.9652665558358636","21.9","13.9","29.8","22.6","17.2","28","6.1","3.3","8.9","1599","2485","364","6.826923076923077","31.4","0.0314","20.9","2","1"
"20","089","Jewell","Kansas","KS","81","","","","","","","","","","","","","","","","","12.6","3.4","21.8","9.5","2.1","16.9","567","851","84","10.130952380952381","29.8","0.0298","0","2","1"
"20","091","Johnson","Kansas","KS","10","16.7","15.6","17.8","79.4","77.8","81","17.4","0.7206404600466687","0","16.3","18.5","2.1999999999999993","0.189605930610616","18.9","17.3","20.5","16.6","15.4","17.8","4.8","4.2","5.4","34718","46513","4779","9.732789286461603","128.5","0.1285","63.8","2","2"
"20","093","Kearny","Kansas","KS","80","","","","","","","","","","","","","","","","","","","","9","2.8","15.2","810","456","56","8.142857142857142","44.3","0.0443","22.1","2","2"
